-1.273499999999999943e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.272499999999999964e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.271499999999999986e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.270500000000000007e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.269499999999999851e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.268499999999999872e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.267499999999999893e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.266499999999999915e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.265499999999999936e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.264499999999999957e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.263499999999999979e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.262500000000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.261499999999999844e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.260499999999999865e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.259499999999999886e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.258499999999999908e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.257499999999999929e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.256499999999999950e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.255499999999999972e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.254499999999999993e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.253499999999999837e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.252499999999999858e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.251499999999999879e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.250499999999999901e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.249499999999999922e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.248499999999999943e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.247499999999999964e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.246499999999999986e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.245500000000000007e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.244499999999999851e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.243499999999999872e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.242499999999999893e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.241499999999999915e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.240499999999999936e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.239499999999999957e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.238499999999999979e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.237500000000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.236499999999999844e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.235499999999999865e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.234499999999999886e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.233499999999999908e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.232499999999999929e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.231499999999999950e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.230499999999999972e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.229499999999999993e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.228499999999999837e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.227499999999999858e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.226499999999999879e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.225499999999999901e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.224499999999999922e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.223499999999999943e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.222499999999999964e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.221499999999999986e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.220499999999999829e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.219499999999999851e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.218499999999999872e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.217499999999999893e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.216499999999999915e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.215499999999999936e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.214499999999999957e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.213499999999999979e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.212500000000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.211499999999999844e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.210499999999999865e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.209499999999999886e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.208499999999999908e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.207499999999999929e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.206499999999999950e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.205499999999999972e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.204499999999999993e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.203500000000000014e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.202499999999999858e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.201499999999999879e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.200499999999999901e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.199499999999999922e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.198499999999999943e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.197499999999999964e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.196499999999999986e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.195499999999999829e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.194499999999999851e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.193499999999999872e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.192499999999999893e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.191499999999999915e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.190499999999999936e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.189499999999999957e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.188499999999999979e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.187500000000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.186499999999999844e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.185499999999999865e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.184499999999999886e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.183499999999999908e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.182499999999999929e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.181499999999999950e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.180499999999999972e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.179499999999999993e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.178500000000000014e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.177499999999999858e+01 0.000000000000000000e+00 -0.000000000000000000e+00
